carat	 color	 clarity	 depth	 table	 price	 x	 y	 z	 heavy	 cut_now
0.7	 G	 VS2	61.6	57	3253	5.7	5.73	3.53	0	5
0.77	 G	 SI1	61.5	56	3253	5.89	5.92	3.63	0	5
0.9	 G	 SI2	61.8	56	3253	6.11	6.16	3.79	1	2
0.78	 D	 SI1	60.1	61	3253	5.92	5.89	3.55	0	2
0.83	 F	 SI1	62.1	55	3254	6	6.05	3.74	1	5
0.71	 G	 VVS1	62.8	56	3254	5.71	5.76	3.6	0	5
0.74	 H	 VS1	61	55	3254	5.86	5.88	3.58	0	5
0.74	 H	 VS1	62.1	55	3254	5.82	5.84	3.62	0	5
0.9	 H	 SI2	64.1	59	3255	5.97	6.07	3.86	1	3
0.9	 J	 VS2	62.5	57	3255	6.16	6.26	3.88	1	5
0.73	 D	 VS2	61.9	56	3255	5.76	5.81	3.58	0	5
0.9	 G	 SI2	62.2	60	3256	6.09	6.2	3.82	1	3
0.91	 J	 VS2	62.1	56	3256	6.18	6.22	3.85	1	5
0.79	 E	 SI1	61.9	55	3256	5.97	5.89	3.67	0	5
0.76	 F	 VS2	61	55	3257	5.89	5.92	3.6	0	5
0.81	 H	 VS1	61.8	58	3257	5.97	6.04	3.71	1	5
0.72	 H	 IF	61.4	56	3257	5.76	5.8	3.55	0	5
0.91	 J	 VS2	61	58	3258	6.22	6.3	3.82	1	3
0.78	 D	 SI1	62.5	58	3258	5.86	5.89	3.67	0	3
0.93	 I	 VS2	64.7	58	3258	6.09	6.06	3.93	1	1
0.78	 F	 VS2	61.3	57	3259	5.91	5.93	3.63	0	5
1	 F	 SI2	59.4	64	3259	6.52	6.48	3.86	1	2
0.75	 E	 SI1	59.2	59	3260	5.93	5.97	3.52	0	3
0.77	 E	 VS1	60.8	56	3260	5.95	5.9	3.6	0	4
0.7	 F	 VVS1	63	60	3261	5.59	5.62	3.53	0	3
0.76	 E	 SI1	60.4	58	3261	5.91	5.97	3.59	0	3
0.7	 F	 VS1	61.5	55	3261	5.73	5.75	3.53	0	5
1.04	 H	 I1	63.9	58	3261	6.42	6.35	4.08	1	2
1.04	 H	 I1	61.6	61	3261	6.47	6.45	3.98	1	4
0.9	 D	 SI2	59	61	3262	6.28	6.32	3.72	1	3
0.71	 D	 SI1	60.9	57	3262	5.75	5.79	3.51	0	5
0.91	 G	 SI1	62.5	56	3262	6.3	6.18	3.9	1	4
0.75	 E	 VS2	62.4	57	3263	5.76	5.81	3.61	0	5
1.11	 H	 I1	61	59	3263	6.67	6.61	4.05	1	4
0.72	 F	 VS1	63.4	57	3264	5.68	5.7	3.61	0	3
0.88	 I	 SI1	63.2	56	3264	6.04	6.09	3.83	1	5
0.88	 I	 SI1	62.4	55	3264	6.12	6.16	3.83	1	5
0.72	 F	 VS1	61.1	56	3265	5.76	5.79	3.53	0	5
0.7	 E	 VVS1	61.7	59	3265	5.67	5.71	3.51	0	4
0.7	 F	 VS1	62.8	56	3265	5.64	5.66	3.55	0	3
1	 F	 SI2	63.6	62	3265	6.25	6.2	3.96	1	2
0.7	 F	 VS1	60.7	58	3265	5.72	5.75	3.48	0	5
0.84	 D	 SI1	61.5	54	3265	6.07	6.13	3.75	1	5
1	 I	 VS2	65.7	58	3265	6.25	6.2	4.09	1	1
1	 I	 VS2	63.2	58	3265	6.43	6.32	4.03	1	3
1	 J	 VVS2	63.7	57	3265	6.34	6.31	4.03	1	2
1	 F	 SI2	65.1	55	3265	6.26	6.23	4.07	1	1
1	 F	 SI2	65.1	55	3265	6.26	6.23	4.07	1	1
0.93	 F	 SI2	62	57	3266	6.31	6.28	3.9	1	5
0.81	 H	 VVS2	62.8	58	3266	5.92	5.89	3.71	1	4
0.81	 D	 SI1	62.4	59	3266	5.96	5.89	3.7	1	4
1.12	 J	 SI2	60.7	61	3266	6.71	6.64	4.05	1	4
0.81	 G	 VS1	62.3	56	3266	5.95	5.89	3.69	1	4
0.9	 F	 SI2	64.3	57	3267	6.06	6.16	3.93	1	2
0.9	 F	 SI2	63.1	57	3267	6.11	6.18	3.88	1	2
0.9	 F	 SI2	63.2	57	3267	6.09	6.15	3.87	1	2
0.9	 F	 SI2	61.9	62	3267	6.07	6.12	3.77	1	2
0.91	 J	 VS1	60.7	57	3267	6.23	6.26	3.79	1	5
0.7	 D	 VVS2	63.3	54	3267	5.6	5.64	3.56	0	2
0.78	 F	 SI1	62.4	55	3267	5.85	5.89	3.66	0	3
0.8	 F	 SI1	61.6	56	3267	5.96	6	3.68	1	3
0.78	 I	 VVS2	62.4	56	3267	5.87	5.9	3.67	0	5
0.78	 G	 SI1	62.2	55	3267	5.87	5.9	3.66	0	5
0.75	 F	 VS1	57.9	62	3268	5.96	6	3.46	0	3
0.7	 E	 VS2	62.6	55	3268	5.66	5.68	3.55	0	5
0.96	 J	 SI1	60.3	59	3269	6.4	6.36	3.85	1	4
0.9	 G	 SI2	58.4	55	3269	6.34	6.39	3.72	1	2
0.7	 F	 VVS1	59.3	62	3270	5.74	5.77	3.41	0	3
0.72	 E	 VS2	59.8	57	3270	5.84	5.89	3.51	0	3
0.75	 F	 VS1	62.3	57	3270	5.83	5.88	3.65	0	3
0.81	 E	 SI1	60.8	59	3270	5.95	5.99	3.63	1	4
0.56	 D	 VVS1	61.8	56	3270	5.28	5.31	3.27	0	5
0.73	 G	 VS1	61.5	56	3270	5.8	5.77	3.56	0	5
0.73	 E	 VS2	62.2	56	3270	5.78	5.76	3.59	0	5
0.79	 D	 SI1	61.3	54	3270	6.01	5.96	3.67	0	5
0.9	 I	 SI1	61.4	55	3271	6.19	6.28	3.83	1	3
1.1	 I	 SI2	59.3	62	3271	6.75	6.7	3.99	1	4
0.67	 G	 IF	61.6	55	3271	5.61	5.65	3.47	0	5
0.71	 E	 VS1	59.7	57	3272	5.84	5.86	3.49	0	5
0.8	 H	 VS1	60.9	57	3273	5.98	6.02	3.65	1	3
0.73	 G	 VS1	60.2	56	3273	5.86	5.9	3.54	0	5
0.8	 E	 VS2	63.4	56	3273	5.88	5.92	3.74	1	2
0.8	 E	 VS2	64.5	56	3273	5.8	5.86	3.76	1	2
0.9	 I	 SI1	61.7	58	3274	6.17	6.21	3.82	1	3
0.9	 E	 SI1	62.2	65	3274	6.13	6.08	3.8	1	2
0.72	 H	 VS1	60.7	55	3274	5.83	5.85	3.54	0	5
0.72	 H	 VS1	61.5	55	3274	5.77	5.85	3.56	0	5
0.72	 H	 VS1	61.6	56	3274	5.76	5.79	3.55	0	5
0.7	 F	 VVS2	61.6	63	3275	5.65	5.69	3.49	0	3
0.95	 J	 SI1	63	56	3275	6.32	6.26	3.96	1	5
0.73	 E	 VS2	61.9	55	3275	5.76	5.8	3.57	0	5
0.72	 D	 VS2	60.5	57	3275	5.81	5.83	3.52	0	5
0.72	 E	 VS1	62.6	55	3275	5.7	5.73	3.58	0	5
1.01	 G	 SI2	63.2	58	3275	6.42	6.35	4.04	1	3
0.9	 I	 VS2	58.4	62	3276	6.35	6.29	3.69	1	4
0.7	 G	 VVS1	62.8	56	3276	5.63	5.67	3.55	0	3
0.83	 H	 VS2	59.4	59	3276	6.08	6.11	3.62	1	3
1	 I	 SI2	60.8	63	3276	6.41	6.34	3.88	1	3
0.9	 I	 SI1	59.6	60	3276	6.37	6.24	3.76	1	4
1	 I	 SI2	62.4	63	3276	6.44	6.35	3.99	1	3
0.9	 E	 VS1	67.6	56	3276	5.94	5.9	4	1	1
1	 J	 SI1	62	62	3276	6.27	6.22	3.87	1	4
0.78	 E	 VS2	62	55	3276	5.95	5.89	3.67	0	5
1	 I	 SI2	62.5	56	3276	6.38	6.35	3.98	1	5
1.25	 E	 I1	60.9	56	3276	6.95	6.91	4.22	1	5
0.7	 E	 VS1	61.3	62	3277	5.64	5.72	3.48	0	2
0.92	 D	 SI2	57.8	63	3277	6.4	6.36	3.69	1	2
0.7	 D	 VS1	61.1	57	3278	5.73	5.75	3.51	0	5
1.18	 E	 I1	59.9	63	3278	6.85	6.8	4.09	1	3
0.91	 H	 SI1	65.3	62	3278	6.11	6.01	3.96	1	1
0.84	 G	 SI1	62.4	57	3279	6.06	6.03	3.77	1	5
1.01	 I	 SI1	65.5	58	3280	6.28	6.24	4.1	1	1
0.71	 G	 VVS2	62.8	58	3281	5.69	5.75	3.59	0	3
0.71	 F	 VS1	62.3	55	3281	5.74	5.76	3.58	0	5
0.93	 J	 VS1	62.3	56	3281	6.26	6.22	3.89	1	5
0.82	 E	 SI1	63.1	58	3282	5.95	6	3.77	1	3
0.9	 H	 SI1	66.1	57	3282	5.94	5.99	3.94	1	2
0.9	 H	 SI1	61.4	61	3282	6.08	6.14	3.75	1	1
0.91	 I	 VS2	63	58	3282	6.15	6.07	3.85	1	4
0.91	 G	 SI2	63.2	61	3282	6.27	6.01	3.88	1	3
0.92	 F	 SI2	65.3	58	3282	6.08	6.04	3.96	1	1
0.92	 F	 SI2	64.2	58	3282	6.14	6.11	3.93	1	2
0.91	 G	 SI2	63.6	59	3282	6.15	6.11	3.9	1	2
0.91	 G	 SI2	63.3	57	3282	6.12	6.08	3.86	1	3
0.92	 F	 SI2	65.1	58	3282	6.12	6.07	3.97	1	1
0.92	 F	 SI2	58.1	58	3282	6.46	6.41	3.74	1	4
0.92	 F	 SI2	58.9	59	3282	6.38	6.35	3.75	1	4
0.8	 F	 VS2	63.3	59.8	3283	5.79	5.83	3.68	1	3
0.84	 I	 VS1	62.3	59	3283	5.99	6.04	3.75	1	5
0.72	 E	 VS1	62.6	57	3283	5.69	5.72	3.57	0	5
0.72	 E	 VS1	61.9	55	3283	5.74	5.77	3.56	0	5
0.72	 H	 IF	62.1	58	3283	5.72	5.75	3.56	0	5
0.8	 F	 VS2	60.5	62.3	3283	5.97	6.01	3.62	1	2
0.8	 G	 VS1	63.2	60.1	3283	5.77	5.85	3.67	1	2
0.52	 D	 VVS2	61.5	55	3284	5.19	5.22	3.2	0	5
0.71	 F	 VS1	60.4	57	3284	5.78	5.81	3.5	0	5
0.86	 D	 SI2	60.2	56	3284	6.16	6.19	3.72	1	5
0.89	 E	 SI2	61.6	60.9	3284	6.13	6.24	3.82	1	2
0.74	 E	 VS2	62.7	58	3285	5.72	5.77	3.6	0	4
0.8	 F	 VS2	62.4	59	3285	5.92	5.85	3.67	1	4
0.94	 H	 SI1	68.4	53	3285	6.05	5.97	4.11	1	1
0.8	 F	 VS2	59.7	58	3285	6.02	5.97	3.58	1	4
1.04	 J	 VS2	58.2	64	3285	6.64	6.53	3.85	1	2
0.96	 I	 SI2	62.7	58	3286	6.2	6.24	3.9	1	3
0.91	 G	 SI1	64.3	60	3286	6.12	6.04	3.91	1	2
0.91	 G	 SI2	62.1	55	3287	6.16	6.21	3.84	1	3
0.74	 H	 VVS1	62.5	55	3287	5.76	5.79	3.61	0	5
0.7	 D	 VS1	62.5	57	3287	5.64	5.68	3.54	0	5
0.7	 D	 VS1	62.6	58	3287	5.64	5.67	3.54	0	5
0.91	 I	 VS2	64.2	55	3287	6.13	6.09	3.92	1	2
1.03	 I	 SI1	58.4	60	3288	6.6	6.58	3.85	1	4
0.73	 G	 VVS2	61.4	58	3288	5.83	5.86	3.59	0	3
1.01	 G	 I1	62.4	59	3288	6.35	6.41	3.98	1	3
0.9	 I	 VVS2	60.9	66	3288	6.1	6.12	3.72	1	1
1.03	 H	 SI2	63.1	56	3288	6.43	6.38	4.04	1	3
0.91	 J	 VS2	61.6	59	3290	6.13	6.25	3.81	1	3
0.9	 H	 SI1	64.2	59	3290	6.05	6.01	3.87	1	2
0.83	 F	 SI1	60.7	57	3290	6.02	6.1	3.68	1	5
0.71	 H	 IF	61.1	56	3290	5.74	5.78	3.52	0	5
0.71	 H	 IF	61.6	55	3290	5.75	5.78	3.55	0	5
0.91	 J	 VS2	61.3	61	3290	6.18	6.25	3.81	1	2
1.02	 I	 SI2	66.2	57	3290	6.34	6.26	4.17	1	1
0.77	 E	 VS2	60.5	59	3291	5.92	5.98	3.6	0	4
0.77	 E	 VS2	63.4	57	3291	5.8	5.84	3.69	0	2
0.77	 D	 VS2	61.8	58	3291	5.84	5.81	3.6	0	4
0.9	 I	 VS2	63	59	3292	6.1	6.06	3.83	1	4
0.9	 I	 VS2	62.6	62	3292	6.13	6.04	3.81	1	4
0.86	 G	 SI1	62.9	55	3293	6.04	6.08	3.81	1	3
1	 J	 SI2	62.8	63	3293	6.26	6.19	3.19	1	3
0.8	 E	 SI1	63.1	57	3293	5.94	5.86	3.72	1	3
1	 J	 SI2	63.2	62	3293	6.32	6.27	3.98	1	3
0.8	 F	 SI1	60.1	60	3293	5.98	6.03	3.61	1	5
1.05	 E	 I1	62.2	61	3293	6.51	6.48	4.04	1	4
1	 J	 SI2	62.7	58	3293	6.32	6.28	3.95	1	4
0.76	 D	 VS2	60.2	56	3293	5.95	5.92	3.57	0	5
1.01	 E	 SI2	64.6	59	3294	6.22	6.18	4.01	1	1
0.72	 F	 VS1	61.1	56	3294	5.79	5.76	3.53	0	5
0.7	 E	 VVS1	61.7	59	3294	5.71	5.67	3.51	0	4
0.74	 D	 VS2	58	59	3294	6	5.93	3.46	0	4
0.9	 H	 SI2	62.1	56	3295	6.13	6.23	3.84	1	3
0.7	 E	 VVS2	60.7	56	3295	5.77	5.82	3.52	0	3
0.83	 E	 SI1	63.8	54	3295	5.96	6.04	3.83	1	3
0.72	 G	 VVS2	61	56	3295	5.8	5.84	3.55	0	5
0.82	 E	 SI1	62.5	56	3295	6.01	5.96	3.74	1	4
1.01	 J	 VS2	62.4	60	3296	6.45	6.35	3.99	1	4
0.8	 H	 VS1	62.6	55	3296	5.9	5.93	3.7	1	5
0.7	 D	 VVS2	58.5	62	3296	5.72	5.81	3.37	0	1
1.07	 H	 SI2	61.8	63	3296	6.57	6.47	4.03	1	3
0.91	 J	 VS1	60.7	57	3296	6.26	6.23	3.79	1	5
1.07	 G	 SI2	62.5	59	3296	6.5	6.47	4.05	1	4
0.8	 E	 SI1	62	57	3297	5.97	5.94	3.69	1	5
0.8	 E	 SI1	61.5	58	3297	5.97	5.93	3.66	1	4
1.01	 F	 SI2	60.9	60	3297	6.45	6.42	3.91	1	4
1.02	 J	 SI2	63.1	58	3298	6.34	6.38	4.01	1	2
0.91	 D	 SI2	62.7	59	3298	6.16	6.22	3.88	1	3
0.78	 D	 VS2	64	54	3298	5.82	5.86	3.74	0	2
0.78	 D	 VS2	58.5	56	3298	6.08	6.12	3.57	0	3
0.7	 I	 VS2	61.9	57	3298	5.68	5.73	3.53	0	5
0.91	 J	 VS2	62.6	55	3299	6.17	6.19	3.87	1	3
1.01	 I	 SI2	61.5	62	3299	6.37	6.41	3.93	1	3
0.62	 F	 VVS2	61.4	56	3299	5.46	5.5	3.37	0	5
0.91	 J	 VS2	61.9	58	3299	6.18	6.22	3.84	1	5
0.71	 G	 VS2	61.8	56	3299	5.68	5.72	3.52	0	5
0.71	 G	 VS2	61.8	56	3299	5.73	5.76	3.55	0	5
0.71	 G	 VS2	61.8	56	3299	5.72	5.75	3.55	0	5
0.71	 D	 VS2	61.5	55	3299	5.75	5.79	3.55	0	5
1.05	 G	 SI2	59.6	57	3299	6.58	6.53	3.91	1	5
0.77	 G	 VVS2	60.8	59	3299	5.96	5.92	3.61	0	4
0.96	 G	 SI1	69.7	59	3299	6.09	5.9	4.18	1	1
1	 E	 I1	63	57	3300	6.32	6.35	3.99	1	3
0.7	 F	 VVS1	62.4	56	3300	5.69	5.63	3.53	0	4
0.77	 G	 VS2	61.8	54	3300	5.91	5.94	3.66	0	5
0.7	 G	 VS1	60.8	56	3300	5.73	5.8	3.51	0	5
0.9	 H	 SI2	61.7	60	3301	6.17	6.24	3.83	1	3
0.72	 E	 VS2	60.9	56	3301	5.81	5.84	3.55	0	5
0.71	 E	 VS2	61.8	57	3301	5.69	5.74	3.53	0	5
0.73	 H	 IF	62.2	54	3301	5.76	5.82	3.6	0	5
0.91	 H	 VS2	56.9	61	3302	6.41	6.24	3.6	1	2
1.08	 J	 SI2	64.9	60	3302	6.46	6.32	4.15	1	1
0.9	 G	 SI2	62.1	58	3303	6.08	6.13	3.79	1	3
0.9	 G	 SI2	61.1	58	3303	6.18	6.22	3.79	1	4
0.9	 I	 VS2	63.8	55	3303	6.07	6.16	3.9	1	2
0.9	 G	 SI2	63.8	59	3303	6.02	6.05	3.85	1	2
0.9	 I	 VS2	63.7	61	3303	6.06	6.1	3.87	1	2
0.9	 G	 SI2	63.4	59	3303	6.04	6.08	3.84	1	2
0.9	 G	 SI2	59.2	57	3303	6.3	6.36	3.75	1	3
0.9	 G	 SI2	63.8	56	3303	6.13	6.16	3.92	1	2
0.7	 G	 VVS1	60.7	57	3303	5.73	5.76	3.49	0	5
0.77	 E	 VS2	61	56	3303	5.91	5.96	3.62	0	5
0.81	 F	 SI2	62.1	56	3303	5.95	6	3.71	1	5
0.71	 E	 VS2	62.1	55	3304	5.72	5.75	3.56	0	5
0.71	 E	 VS2	62	56	3304	5.72	5.75	3.55	0	5
0.72	 E	 VS2	60.8	56	3304	5.81	5.84	3.54	0	5
0.71	 E	 VS2	62.5	56	3304	5.69	5.71	3.56	0	5
0.76	 G	 IF	64.6	61	3304	5.72	5.8	3.72	0	2
1	 D	 SI2	64.8	60	3304	6.23	6.18	4.02	1	1
1	 G	 SI1	65.8	55	3304	6.22	6.19	4.08	1	1
1	 D	 SI2	63.4	58	3304	6.33	6.3	4.01	1	3
1	 D	 SI2	64	54	3304	6.29	6.24	4.01	1	2
0.82	 E	 VS1	60	55	3306	6.18	6.08	3.68	1	5
0.76	 D	 VS2	61.8	57	3306	5.85	5.9	3.63	0	5
0.76	 D	 SI1	62	57	3306	5.88	5.92	3.66	0	5
0.53	 D	 VVS1	61.2	55	3307	5.21	5.26	3.21	0	3
0.73	 E	 VS2	61.5	58	3307	5.71	5.8	3.54	0	3
0.9	 G	 SI1	64.2	58	3307	6.01	6.04	3.87	1	2
0.71	 G	 VVS2	61.7	57	3307	5.72	5.74	3.53	0	5
0.71	 G	 VVS2	61.3	56	3307	5.75	5.77	3.53	0	5
0.73	 G	 VS2	60.9	57	3307	5.8	5.86	3.55	0	5
0.9	 I	 SI1	62.3	56	3308	6.12	6.18	3.83	1	3
0.9	 I	 SI1	60.8	57	3308	6.22	6.25	3.79	1	5
0.73	 D	 VS2	59.8	58	3308	5.85	5.89	3.51	0	4
0.81	 F	 SI1	62.2	56	3308	5.97	5.99	3.72	1	3
0.66	 E	 VVS1	61.8	55	3309	5.6	5.66	3.48	0	3
0.77	 D	 SI1	60.8	57	3309	5.9	5.94	3.6	0	5
0.7	 E	 VS1	62.2	58	3309	5.67	5.71	3.54	0	5
0.7	 H	 IF	61.3	59	3309	5.69	5.72	3.5	0	5
1.01	 I	 SI2	63.2	58	3309	6.34	6.31	4	1	3
0.31	 D	 SI1	62.2	54	565	4.36	4.39	2.72	0	5
0.31	 D	 SI1	61.3	55	565	4.36	4.41	2.69	0	5
0.26	 H	 VVS2	63.4	55	565	4.06	4.05	2.57	0	3
0.26	 H	 VVS2	59.8	61	565	4.18	4.15	2.49	0	4
0.41	 J	 VS2	64	59	565	4.64	4.71	2.99	0	2
0.31	 G	 VVS2	62.2	55	565	4.32	4.36	2.7	0	5
0.3	 G	 VS1	63.4	55	565	4.26	4.32	2.72	0	2
0.3	 G	 VS1	63.5	58	565	4.21	4.26	2.69	0	2
0.3	 F	 VS2	63.4	59	565	4.23	4.25	2.69	0	2
0.3	 G	 VS1	60.2	62	565	4.3	4.31	2.59	0	3
0.3	 G	 VS1	63.3	56	565	4.28	4.31	2.72	0	2
0.3	 G	 VS1	62	60	565	4.27	4.31	2.66	0	3
0.3	 F	 VS2	62.4	57	565	4.29	4.33	2.69	0	5
0.3	 G	 VS1	60.8	61	565	4.31	4.34	2.63	0	3
0.27	 G	 VVS1	60.1	58	566	4.21	4.23	2.53	0	3
0.27	 G	 VVS1	62.9	55	566	4.12	4.15	2.6	0	3
0.27	 G	 VVS1	62.5	56	566	4.14	4.16	2.59	0	3
0.27	 G	 VVS1	61	56	566	4.21	4.25	2.57	0	3
0.27	 G	 VVS1	62.9	55	566	4.13	4.15	2.6	0	3
0.27	 G	 IF	60.8	57	566	4.2	4.22	2.56	0	3
0.27	 G	 VVS2	60.8	57	566	4.18	4.2	2.54	0	5
0.38	 G	 SI2	62.8	57	566	4.58	4.59	2.88	0	5
0.27	 H	 IF	61.6	56	566	4.18	4.21	2.58	0	5
0.27	 G	 IF	61.6	57	566	4.18	4.21	2.58	0	5
0.35	 H	 SI2	61.6	58	566	4.54	4.49	2.78	0	4
0.34	 F	 SI1	59.3	60	566	4.52	4.58	2.7	0	4
0.34	 F	 SI1	59.4	62	566	4.54	4.59	2.71	0	3
0.34	 F	 SI1	63	54	566	4.48	4.5	2.83	0	3
0.38	 J	 VS2	60.5	60	566	4.64	4.68	2.82	0	3
0.34	 F	 SI1	59.8	58	566	4.53	4.57	2.72	0	4
0.7	 F	 VVS1	63.3	56	3310	5.64	5.7	3.59	0	2
0.73	 E	 VS2	61.5	56	3310	5.79	5.82	3.57	0	5
0.62	 G	 IF	61.8	56	3310	5.45	5.48	3.38	0	5
0.76	 H	 VVS1	60.7	58	3311	5.9	5.93	3.59	0	4
0.73	 E	 VS1	62.3	56	3311	5.8	5.75	3.6	0	5
0.73	 E	 VS1	61.2	58	3311	5.83	5.77	3.55	0	4
0.81	 G	 VS1	62.1	58	3311	5.96	5.92	3.69	1	4
0.81	 F	 SI1	61.6	58	3311	5.96	5.92	3.66	1	4
0.73	 E	 VS1	60.9	61	3311	5.81	5.79	3.53	0	4
0.8	 D	 SI1	62.7	59	3312	5.89	5.85	3.68	1	4
0.7	 D	 VVS2	63.6	57	3312	5.61	5.58	3.56	0	2
0.8	 D	 SI1	61.7	58	3312	5.96	5.93	3.67	1	4
0.84	 G	 VS2	63.6	59	3312	5.94	5.89	3.76	1	2
0.9	 D	 SI2	58.1	60	3312	6.26	6.24	3.63	1	4
0.96	 J	 VS2	63.9	58	3312	6.27	6.21	3.99	1	2
1.24	 I	 SI2	62.5	57	3312	6.89	6.84	4.29	1	5
0.9	 D	 SI2	62.5	59	3312	6.18	6.13	3.85	1	4
0.74	 E	 VS1	61.2	58	3312	5.88	5.82	3.58	0	4
0.7	 D	 VVS2	63.7	55	3312	5.66	5.61	3.59	0	2
0.9	 D	 SI2	61	61	3312	6.17	6.15	3.76	1	4
1.24	 J	 SI1	62.3	57	3312	6.86	6.81	4.26	1	5
0.57	 F	 VVS1	61.3	56	3313	5.37	5.4	3.3	0	5
1.02	 H	 SI2	58.3	59	3313	6.61	6.57	3.84	1	4
0.95	 J	 VS2	63.5	56	3314	6.24	6.27	3.97	1	3
0.81	 H	 VS1	62.2	57	3314	5.91	5.94	3.69	1	3
0.75	 E	 VS1	61.5	54	3314	5.88	5.82	3.6	0	3
0.83	 I	 SI1	61.9	57	3314	5.96	6.02	3.71	1	5
0.74	 E	 VS2	61.7	56	3315	5.86	5.81	3.6	0	5
0.84	 G	 VS1	63.6	57	3316	5.98	5.93	3.79	1	2
0.71	 D	 SI1	62.3	56	3316	5.72	5.7	3.56	0	5
0.93	 F	 SI2	61.3	62	3317	6.26	6.17	3.81	1	4
0.77	 E	 VS1	62	56	3318	5.88	5.92	3.66	0	3
0.9	 F	 SI2	63.2	56	3318	6.15	6.2	3.9	1	2
0.9	 F	 SI2	63.2	58	3318	6.09	6.12	3.86	1	2
0.79	 E	 VS2	59.3	57	3318	6.06	6.02	3.58	0	5
0.92	 G	 SI2	62.3	59	3318	6.2	6.15	3.85	1	4
0.73	 D	 VS2	61.8	54	3319	5.89	5.92	3.65	0	5
0.7	 F	 VS1	61.5	55	3319	5.73	5.75	3.53	0	5
1.02	 G	 I1	61.5	56	3321	6.46	6.49	3.98	1	5
0.52	 D	 VVS1	60.9	56	3321	5.2	5.24	3.18	0	5
0.71	 D	 VS2	62.1	56	3321	5.71	5.75	3.56	0	5
0.71	 D	 VS2	61.2	57	3321	5.73	5.77	3.52	0	5
0.77	 F	 SI1	61.5	55	3321	5.88	5.92	3.63	0	5
1.06	 G	 SI2	61	56	3321	6.62	6.56	4.02	1	5
0.83	 F	 SI1	61.9	58	3322	5.97	6.01	3.71	1	3
0.72	 D	 SI1	62.2	56	3322	5.77	5.74	3.58	0	5
0.86	 E	 SI1	61.9	61	3323	6.07	5.99	3.73	1	4
0.69	 G	 VVS1	60.8	55	3323	5.74	5.77	3.5	0	3
0.71	 F	 VS2	63	54	3323	5.7	5.72	3.6	0	3
0.74	 E	 VS2	62.8	58	3323	5.73	5.76	3.61	0	3
0.53	 E	 VVS1	61.5	54	3323	5.23	5.25	3.22	0	5
0.81	 G	 VVS2	64.8	56.2	3323	5.82	5.98	3.82	1	1
0.92	 I	 SI1	63.3	58	3323	6.18	6.14	3.9	1	3
0.92	 I	 SI1	61.8	57	3323	6.27	6.25	3.87	1	5
0.91	 H	 SI1	63.8	56	3323	6.09	6.04	3.87	1	2
0.92	 F	 SI1	66	57	3323	6.04	5.99	3.97	1	1
0.81	 D	 SI1	64.1	54	3324	5.92	5.96	3.81	1	2
0.9	 H	 SI2	62	58	3324	6.11	6.12	3.79	1	3
0.79	 H	 VVS2	62	55.9	3324	5.88	5.95	3.67	0	5
0.7	 H	 VVS2	61.8	55	3325	5.69	5.74	3.53	0	5
0.7	 H	 VVS2	61	56	3325	5.75	5.78	3.52	0	5
0.7	 H	 VVS2	60.9	56	3325	5.76	5.79	3.52	0	5
0.78	 G	 VS2	62.6	57	3325	5.87	5.91	3.69	0	5
0.96	 J	 VS2	61.5	57	3326	6.32	6.36	3.9	1	5
0.9	 H	 SI2	62.1	59	3326	6.13	6.04	3.78	1	4
0.78	 D	 SI1	61.2	58	3326	5.92	5.95	3.63	0	5
0.9	 F	 SI1	65.3	61	3326	6	5.95	3.9	1	1
0.9	 H	 SI2	59.2	60	3326	6.3	6.24	3.71	1	4
0.72	 G	 VVS1	61.7	55	3326	5.8	5.77	3.57	0	5
0.9	 G	 SI1	60.1	59	3326	6.25	6.2	3.74	1	4
0.9	 G	 SI2	59.5	61	3326	6.33	6.28	3.75	1	4
0.73	 E	 VS1	62.8	57	3327	5.75	5.78	3.62	0	5
0.79	 D	 SI1	61.3	54	3328	5.96	6.01	3.67	0	5
0.73	 E	 VS2	62.2	56	3328	5.76	5.78	3.59	0	5
0.74	 G	 VVS1	63.2	56	3328	5.74	5.72	3.62	0	3
0.82	 E	 SI2	60.9	56	3328	6.06	6.12	3.71	1	5
0.88	 I	 SI1	61.7	56	3328	6.14	6.18	3.8	1	5
1.27	 I	 I1	62.3	56	3328	6.91	6.86	4.29	1	5
0.88	 E	 SI2	62.2	57	3329	6.08	6.2	3.82	1	5
0.72	 F	 VS1	62.5	54	3330	5.73	5.76	3.59	0	5
0.7	 E	 SI1	61.9	56	3330	5.7	5.73	3.54	0	5
0.7	 E	 SI1	61.1	56	3330	5.75	5.78	3.52	0	5
0.7	 E	 SI1	61.6	56	3330	5.7	5.72	3.52	0	5
0.71	 F	 VVS2	63.6	56	3332	5.65	5.7	3.61	0	3
0.71	 D	 VS1	64.1	57	3332	5.64	5.66	3.62	0	3
0.71	 G	 VVS1	61.4	59	3332	5.7	5.76	3.52	0	5
0.77	 H	 VS2	60.9	56	3332	5.89	5.94	3.61	0	5
0.71	 E	 VS1	61.8	55	3332	5.72	5.77	3.55	0	5
0.9	 E	 SI1	65	61	3332	6.05	6.02	3.92	1	1
0.9	 E	 SI1	63.8	61	3332	6.08	6.05	3.87	1	2
0.92	 J	 VS1	62.4	56	3332	6.23	6.19	3.88	1	5
0.98	 G	 SI2	66.6	56	3332	6.12	6.02	4.04	1	1
0.6	 F	 VVS1	61.2	58	3333	5.42	5.46	3.33	0	3
